monto,hora,intentos,distancia,antiguedad,es_fraude
1527.93,14,0,3.36,667,0
110.31,8,0,34.27,485,0
193.26,14,0,42.7,119,0
2308.74,11,0,19.27,225,0
1595.19,14,0,14.45,355,0
986.8,6,0,17.18,77,0
25.82,1,0,1.49,888,0
165.35,12,0,17.86,285,0
1086.43,23,0,13.38,938,0
82.19,18,0,7.67,896,0
411.97,22,0,17.36,938,0
38.45,20,0,16.15,277,0
373.1,3,0,88.49,294,0
417.21,23,0,3.91,986,0
2095.46,14,0,26.21,770,0
709.8,20,1,0.63,555,0
139.87,2,0,54.15,843,0
935.49,10,0,3.28,442,0
355.01,14,0,2.63,997,0
1107.66,17,0,11.66,74,0
1406.72,16,0,32.38,989,0
744.05,15,0,42.87,965,0
1071.25,18,0,17.76,481,0
1117.89,19,0,6.33,123,0
82.18,7,0,22.03,539,0
232.07,23,0,2.82,531,0
197.41,10,0,0.57,192,0
683.55,5,0,13.52,939,0
329.86,10,0,47.26,783,0
422.42,15,0,9.1,256,0
54.43,0,0,29.72,770,0
1020.8,12,0,30.56,832,0
200.62,21,0,43.81,325,0
1001.6,4,0,73.63,335,0
31.81,19,0,20.98,111,0
760.26,3,0,21.38,433,0
1048.17,16,0,1.25,773,0
43.07,4,0,7.09,647,0
1058.48,21,0,23.41,682,0
69.44,9,0,2.36,846,0
837.46,7,0,2.98,430,0
158.64,9,0,26.74,614,0
844.08,21,0,8.85,299,0
31.7,18,0,16.33,251,0
654.78,2,0,6.41,226,0
406.7,4,0,18.97,736,0
1827.0,2,0,40.87,707,0
19.65,14,0,3.47,971,0
215.33,22,0,9.51,671,0
23.48,2,0,51.96,559,0
1001.87,18,0,14.08,362,0
2521.0,20,0,5.28,68,0
520.37,23,0,3.66,253,0
295.01,11,0,16.73,737,0
608.08,22,0,11.58,231,0
141.17,13,0,1.18,384,0
206.61,2,0,3.36,28,0
1083.67,14,0,6.11,332,0
669.53,6,0,16.77,671,0
302.79,11,0,14.36,445,0
1389.6,4,1,1.29,135,0
478.06,22,0,1.98,547,0
1705.17,13,0,2.63,332,0
120.3,13,0,14.78,748,0
455.08,11,0,13.24,592,0
29.31,16,0,47.7,396,0
439.67,8,0,20.53,704,0
254.66,20,0,36.21,882,0
1122.88,14,0,2.09,655,0
1023.32,15,0,26.71,723,0
49.79,6,0,51.86,58,0
574.51,9,0,51.56,951,0
161.18,18,0,8.29,607,0
214.16,12,0,11.47,368,0
362.89,9,0,10.6,264,0
276.8,18,0,9.12,516,0
1068.01,8,0,9.42,248,0
1473.48,22,0,13.47,899,0
324.29,10,0,4.38,55,0
33.33,21,0,18.13,820,0
28.17,19,0,12.79,687,0
516.77,22,0,0.57,41,0
465.06,21,0,17.04,779,0
207.44,21,0,26.9,143,0
358.84,23,0,90.0,923,0
445.78,14,0,42.72,502,0
62.93,1,0,89.97,275,0
1705.29,5,0,13.81,778,0
1449.52,23,0,21.95,802,0
267.75,11,0,2.33,295,0
372.94,18,0,17.75,979,0
248.41,22,0,41.76,298,0
592.43,17,0,8.55,59,0
690.15,5,0,4.07,978,0
915.97,5,0,5.04,544,0
533.18,1,0,43.94,869,0
453.25,5,1,0.56,340,0
207.2,18,0,25.15,682,0
860.2,4,0,20.51,104,0
190.99,22,0,53.61,563,0
165.31,16,0,76.13,422,0
164.99,10,0,6.02,942,0
158.81,22,0,7.42,874,0
336.29,17,0,4.03,779,0
252.71,18,0,5.6,967,0
1477.1,1,0,5.96,333,0
229.83,18,2,16.73,770,0
159.47,11,0,17.7,551,0
658.6,9,0,2.19,565,0
615.78,4,0,39.22,621,0
53.99,4,0,57.15,601,0
644.99,9,0,10.54,690,0
616.15,4,0,4.03,546,0
315.36,12,0,19.03,400,0
736.52,4,0,4.22,213,0
487.39,8,0,35.78,492,0
556.77,23,0,12.59,852,0
474.83,18,0,41.33,709,0
527.09,9,0,45.34,374,0
1420.02,19,0,8.09,305,0
438.86,18,0,16.84,51,0
65.24,0,2,0.59,26,0
846.49,9,0,37.67,754,0
1116.76,16,0,20.49,707,0
421.0,22,0,11.79,21,0
416.87,9,0,18.21,426,0
56.25,20,0,13.19,216,0
16.12,11,0,15.16,181,0
486.32,0,0,9.76,425,0
2272.64,6,0,16.37,268,0
531.96,11,0,2.25,315,0
306.83,15,0,14.18,853,0
294.36,10,0,54.67,984,0
649.33,11,0,10.31,843,0
598.22,2,0,2.77,829,0
333.12,16,0,1.35,599,0
873.79,9,0,5.2,882,0
58.71,4,0,15.91,635,0
433.45,16,0,37.29,499,0
1083.49,5,2,1.25,415,0
106.32,1,0,6.44,867,0
988.65,10,1,14.14,538,0
734.9,7,0,27.33,162,0
19.42,23,0,37.83,130,0
1396.53,18,0,1.72,561,0
27.55,14,0,13.52,866,0
24.99,2,0,12.26,731,0
39.06,4,0,73.36,273,0
427.0,16,0,31.02,650,0
405.66,17,0,42.19,157,0
860.96,5,0,3.2,321,0
763.85,12,0,23.12,369,0
1086.15,1,0,21.28,699,0
185.15,14,0,3.94,158,0
1289.26,17,0,18.17,349,0
1453.75,3,0,46.26,164,0
586.9,4,0,9.97,144,0
272.29,3,0,11.5,947,0
69.37,6,0,4.67,35,0
568.59,8,0,6.47,845,0
204.28,14,0,10.49,485,0
915.27,22,0,16.69,311,0
716.08,0,0,4.26,548,0
728.77,2,0,1.34,690,0
674.82,23,0,18.6,728,0
506.06,8,0,1.85,889,0
494.26,19,0,5.65,615,0
441.86,22,0,16.82,541,0
810.93,7,0,13.45,625,0
25.81,22,2,2.71,795,0
594.23,15,1,30.81,830,0
1245.06,16,0,17.02,985,0
831.27,0,0,24.38,818,0
281.28,20,0,38.36,19,0
705.52,10,1,16.2,559,0
195.89,4,0,14.72,925,0
505.7,23,0,8.12,355,0
475.91,1,0,5.75,991,0
938.23,21,0,33.73,177,0
397.9,13,0,1.31,470,0
437.65,1,0,24.28,316,0
975.97,4,0,27.05,209,0
48.28,12,0,31.89,915,0
169.07,7,0,17.84,268,0
296.45,20,0,23.19,166,0
762.28,16,0,5.9,540,0
1786.02,13,2,6.21,641,0
158.95,15,0,8.33,781,0
724.27,17,0,12.18,163,0
854.78,4,0,9.75,886,0
1188.46,18,0,22.61,885,0
23.01,13,0,17.1,694,0
845.54,14,0,17.12,949,0
373.76,19,0,17.69,22,0
666.28,13,0,0.97,286,0
391.14,17,0,9.86,628,0
62.02,18,0,12.58,279,0
251.36,14,0,6.13,645,0
389.36,15,0,2.2,622,0
242.73,1,0,49.97,921,0
26.35,10,0,39.25,683,0
481.7,22,0,18.21,123,0
509.31,0,0,21.48,156,0
377.05,21,0,11.61,701,0
251.83,15,0,2.71,306,0
86.15,15,1,95.04,846,0
205.02,21,0,12.97,363,0
848.14,6,0,4.11,181,0
345.47,1,0,7.21,752,0
270.18,6,0,6.28,724,0
1363.92,9,0,47.17,976,0
435.85,12,0,33.95,279,0
991.47,15,0,2.78,79,0
438.59,22,0,28.96,303,0
1379.57,13,0,3.88,500,0
169.52,10,0,5.52,982,0
208.85,9,0,24.26,43,0
2014.0,3,1,37.32,809,0
518.41,14,0,7.86,27,0
1024.32,12,0,23.87,854,0
123.76,18,0,69.67,639,0
311.73,20,0,20.31,776,0
1095.58,2,0,10.97,922,0
1562.98,6,1,5.91,224,0
33.68,4,0,52.67,448,0
590.42,11,0,56.54,95,0
1325.79,19,0,18.94,743,0
75.91,9,0,20.7,375,0
308.7,20,0,40.19,220,0
317.56,8,0,20.49,993,0
446.24,15,0,14.02,449,0
759.17,10,0,46.92,506,0
29.26,14,0,28.31,679,0
429.94,5,2,13.14,726,0
51.36,18,0,4.57,367,0
539.0,15,0,18.83,503,0
246.85,8,0,6.76,247,0
1785.44,20,0,34.46,484,0
297.43,13,0,35.67,958,0
82.41,11,2,1.35,520,0
264.17,23,0,68.71,763,0
791.23,20,2,33.54,610,0
116.5,4,0,6.37,106,0
505.55,2,0,7.51,885,0
756.36,11,0,9.2,304,0
73.83,7,1,11.73,190,0
66.38,20,0,45.24,852,0
72.13,12,0,4.77,31,0
182.57,9,0,17.94,649,0
19.14,5,2,17.64,16,0
275.94,17,0,8.53,203,0
407.67,22,0,1.97,817,0
1622.08,7,0,52.09,447,0
599.33,5,0,11.79,594,0
184.61,0,0,11.78,541,0
103.77,13,0,17.43,763,0
348.69,16,0,7.31,84,0
1623.79,0,0,0.62,465,0
770.02,6,0,11.97,357,0
23.29,10,0,2.75,818,0
1042.07,8,0,48.77,327,0
520.3,12,0,4.87,694,0
382.35,16,0,1.23,301,0
424.08,6,0,57.73,981,0
854.62,20,0,14.88,642,0
95.66,8,0,2.28,134,0
327.94,0,0,16.5,234,0
291.46,22,0,23.49,495,0
657.38,3,0,2.96,768,0
424.96,13,0,3.97,130,0
806.35,8,0,8.74,524,0
221.96,13,0,12.43,32,0
901.91,8,0,4.78,44,0
921.27,9,0,2.06,192,0
2254.3,15,0,18.87,477,0
478.31,0,0,38.13,601,0
229.69,15,0,32.93,939,0
253.74,4,0,14.44,159,0
916.67,22,0,9.57,466,0
592.06,7,0,16.09,686,0
124.87,9,0,4.43,369,0
35.78,18,0,38.94,920,0
286.46,12,0,6.78,28,0
914.71,1,0,22.12,358,0
316.32,15,0,10.59,203,0
2127.9,22,0,14.99,193,0
232.18,8,0,6.25,331,0
1233.53,17,0,22.95,955,0
1650.28,20,0,26.27,988,0
108.7,13,0,38.63,561,0
429.78,22,0,106.29,318,0
117.55,2,0,14.88,396,0
776.01,15,0,22.76,759,0
433.05,9,0,20.73,57,0
1102.17,1,0,20.47,122,0
457.1,4,1,10.75,705,0
136.61,11,0,8.09,996,0
3849.28,4,0,41.6,877,0
791.81,5,0,16.4,40,0
99.18,21,0,0.97,510,0
525.21,22,0,37.63,479,0
524.29,16,0,7.76,58,0
572.22,23,0,15.56,277,0
1623.85,5,0,5.01,656,0
281.88,6,0,16.25,220,0
2089.39,9,0,2.7,638,0
1461.62,19,0,22.7,760,0
150.74,21,0,19.2,710,0
416.73,3,0,58.18,877,0
37.76,7,0,27.4,26,0
293.33,12,0,17.11,818,0
347.36,7,0,4.87,835,0
556.11,21,0,1.09,587,0
369.55,14,0,33.26,572,0
135.52,21,0,17.32,922,0
320.41,6,0,0.61,448,0
194.65,20,0,29.89,458,0
28.52,1,0,2.07,435,0
602.64,12,0,9.14,753,0
351.08,9,0,22.54,304,0
181.96,17,0,32.73,869,0
628.48,18,0,17.51,916,0
240.55,19,0,6.72,698,0
106.04,5,0,20.88,655,0
371.92,13,0,8.56,703,0
300.74,2,0,2.85,931,0
572.11,18,0,10.17,681,0
637.96,5,0,10.26,55,0
660.24,12,0,26.77,774,0
20.5,7,0,5.31,858,0
481.72,7,0,6.09,834,0
561.86,3,0,41.6,443,0
250.82,11,0,38.42,532,0
467.96,19,0,4.41,686,0
126.03,18,0,2.76,647,0
674.96,12,0,9.28,529,0
760.17,15,0,6.36,912,0
302.49,8,0,12.64,513,0
111.24,7,0,4.26,990,0
1141.8,16,0,7.95,595,0
798.57,9,0,29.67,390,0
437.02,17,0,8.14,48,0
1927.61,22,1,29.42,624,0
662.83,0,0,4.69,195,0
941.42,3,0,23.3,253,0
178.77,14,0,16.68,610,0
1290.8,0,0,38.82,462,0
231.69,15,0,20.27,85,0
736.82,22,0,5.27,235,0
66.97,21,1,27.62,650,0
331.07,19,0,14.69,594,0
185.93,9,0,23.13,84,0
26.12,9,1,1.69,967,0
170.25,4,0,8.73,747,0
587.48,4,0,41.23,829,0
1669.18,17,0,3.05,453,0
139.36,9,0,17.52,810,0
756.21,13,0,1.74,267,0
97.82,22,0,27.78,837,0
1182.04,8,0,34.23,336,0
531.12,15,0,7.78,198,0
290.99,8,0,2.91,977,0
487.35,1,0,17.04,813,0
32.9,5,0,37.18,452,0
243.64,23,1,6.34,209,0
359.92,12,1,4.0,115,0
110.17,6,0,22.0,255,0
711.31,5,0,0.72,656,0
93.47,2,0,6.63,877,0
700.22,1,0,2.24,59,0
106.83,18,0,62.73,713,0
101.4,8,1,35.8,53,0
632.53,18,0,3.99,240,0
699.9,14,1,11.51,694,0
224.53,8,0,7.81,490,0
262.72,0,0,3.93,521,0
159.11,16,0,5.19,640,0
873.49,11,0,45.67,601,0
3846.38,15,0,3.66,169,0
1299.47,1,0,19.09,910,0
256.38,16,0,16.64,236,0
647.16,5,0,11.66,471,0
514.6,0,0,10.9,911,0
1211.25,9,0,43.7,844,0
107.45,2,0,11.36,126,0
663.68,3,0,19.67,915,0
1514.12,22,0,6.14,273,0
48.33,8,0,3.91,562,0
1882.06,11,0,12.54,910,0
414.35,16,0,9.46,384,0
237.81,13,0,4.39,462,0
1178.37,8,0,20.82,961,0
1281.97,8,0,3.18,984,0
510.63,9,0,2.46,961,0
396.0,6,0,24.51,662,0
36.18,10,0,23.0,591,0
1133.08,18,0,8.9,413,0
931.9,11,0,13.15,115,0
602.49,22,0,24.38,312,0
2838.93,20,0,5.95,466,0
287.56,0,0,11.41,477,0
1398.38,18,0,26.11,35,0
40.14,10,0,29.78,584,0
60.18,18,0,6.03,166,0
46.72,5,0,11.57,272,0
32.19,4,0,16.66,397,0
457.82,5,0,36.89,806,0
628.18,15,0,65.46,979,0
326.91,1,1,22.4,706,0
897.49,18,0,2.81,296,0
343.85,19,0,2.71,846,0
212.21,5,0,16.17,515,0
56.53,6,0,3.05,433,0
485.12,12,0,3.95,355,0
941.41,11,0,104.22,292,0
641.44,15,0,41.72,885,0
408.97,20,0,15.81,244,0
369.93,3,0,3.99,173,0
271.46,6,2,6.31,405,0
664.18,4,0,1.04,482,0
1063.21,23,0,16.28,130,0
2043.01,5,0,20.34,680,0
725.24,15,0,16.12,185,0
293.62,13,0,26.97,662,0
66.88,9,0,25.64,464,0
4073.78,20,1,19.96,998,0
153.17,11,0,15.91,499,0
265.52,16,0,15.64,536,0
902.92,11,0,8.92,575,0
91.97,21,0,23.68,29,0
106.52,18,0,15.37,119,0
301.04,1,0,1.96,688,0
21.62,20,0,12.91,858,0
336.88,18,0,28.54,163,0
326.64,22,0,80.61,67,0
543.81,23,0,8.61,612,0
1751.79,18,0,12.98,255,0
48.58,11,0,0.96,606,0
749.97,13,0,0.92,180,0
80.06,1,0,57.01,65,0
352.12,8,0,2.88,246,0
843.11,9,0,39.67,781,0
3371.98,0,0,1.76,226,0
694.26,19,0,0.6,525,0
134.93,1,0,5.85,745,0
721.0,7,0,17.08,398,0
408.88,15,1,13.94,794,0
2155.6,9,0,51.04,862,0
576.7,8,0,46.03,247,0
1361.2,9,0,6.94,238,0
2407.13,18,0,40.45,497,0
812.21,8,1,15.07,55,0
21.45,20,0,6.93,250,0
2249.01,11,0,18.52,558,0
130.83,0,0,5.58,795,0
139.69,16,0,12.24,664,0
470.26,12,0,11.73,615,0
256.66,3,0,5.83,167,0
1988.52,19,0,2.78,517,0
546.57,9,0,0.85,458,0
1338.81,7,0,8.42,623,0
49.42,19,1,1.9,940,0
2051.56,5,0,0.7,321,0
108.64,6,0,14.86,55,0
159.51,8,0,4.51,753,0
591.37,1,0,25.28,754,0
302.57,6,0,19.2,148,0
694.85,12,0,36.15,981,0
1236.11,21,0,1.27,866,0
497.63,21,0,30.52,272,0
672.66,2,0,20.8,228,0
190.9,23,0,9.72,440,0
3010.02,8,0,55.25,131,0
873.37,13,0,11.5,236,0
415.0,18,0,25.32,374,0
305.22,15,0,6.18,341,0
397.26,20,0,23.48,543,0
745.58,8,0,12.45,35,0
1362.22,21,0,16.83,70,0
745.19,18,0,7.66,937,0
1399.42,6,0,1.54,631,0
57.69,8,0,5.83,534,0
2337.3,6,0,2.08,715,0
147.09,2,0,44.95,347,0
375.95,20,0,34.13,626,0
109.18,17,0,25.17,417,0
717.93,5,0,36.56,424,0
882.65,2,0,6.13,858,0
561.57,13,0,4.57,373,0
122.6,3,0,2.24,760,0
545.05,11,0,50.2,73,0
58.62,13,0,14.47,158,0
439.18,20,0,30.51,807,0
30.31,14,0,12.67,505,0
1455.43,19,1,26.37,415,0
666.99,2,0,16.44,908,0
1608.26,3,0,23.02,808,0
635.48,18,0,1.24,278,0
326.32,23,0,3.13,357,0
205.14,2,0,13.33,564,0
777.72,4,0,70.19,629,0
727.65,13,0,4.73,350,0
64.09,22,0,10.09,569,0
357.25,19,0,11.08,592,0
1264.96,7,0,38.05,16,0
146.08,7,0,23.97,958,0
628.88,4,0,6.47,562,0
1611.82,20,0,7.12,454,0
342.69,12,0,20.93,16,0
1679.46,13,0,46.54,954,0
578.67,21,0,9.09,906,0
329.01,14,0,65.14,688,0
157.55,11,0,13.04,43,0
691.94,8,0,2.56,34,0
1459.66,16,0,5.37,360,0
234.52,12,0,5.74,430,0
564.84,8,0,3.36,968,0
798.12,19,2,3.99,684,0
281.47,13,0,8.32,185,0
53.51,20,0,3.43,607,0
1260.11,7,0,1.7,924,0
81.27,7,0,14.41,154,0
154.4,18,0,19.61,428,0
194.58,13,0,2.69,324,0
392.54,23,0,3.77,126,0
536.44,20,0,20.54,289,0
237.74,17,0,38.52,844,0
493.7,1,0,26.34,521,0
427.38,4,0,17.06,710,0
97.17,6,0,4.01,498,0
980.28,11,0,38.67,527,0
157.75,3,0,0.74,986,0
1477.58,5,0,9.26,640,0
778.99,4,0,18.29,977,0
322.1,3,0,2.66,794,0
561.22,17,0,28.38,239,0
735.54,7,0,13.1,500,0
390.68,16,0,30.7,973,0
226.9,1,0,27.75,17,0
512.57,5,0,22.72,921,0
46.64,13,0,28.22,83,0
314.03,11,0,13.88,210,0
268.54,1,0,12.29,763,0
449.31,13,1,13.5,406,0
177.83,17,0,4.73,268,0
139.44,20,0,11.57,587,0
340.66,23,0,1.58,860,0
106.04,6,0,34.15,451,0
1202.66,15,0,29.97,612,0
783.03,18,0,26.25,459,0
25.47,12,1,8.39,870,0
1183.77,19,0,52.5,66,0
1919.26,16,0,12.24,423,0
1296.31,7,0,35.37,414,0
179.41,20,0,43.6,352,0
39.83,1,0,0.66,308,0
220.87,3,1,33.52,958,0
191.22,6,0,68.35,591,0
1065.16,7,0,105.44,36,0
141.63,3,0,35.74,243,0
477.1,17,0,8.96,134,0
753.79,8,0,16.78,261,0
338.19,17,0,23.84,591,0
362.46,20,0,1.55,771,0
150.93,4,0,9.95,846,0
180.85,10,0,45.04,527,0
764.29,4,0,7.14,913,0
394.92,1,0,9.14,195,0
500.88,21,1,11.15,121,0
314.75,8,0,23.72,575,0
113.16,12,0,1.56,210,0
420.94,10,0,44.34,31,0
749.43,13,0,13.51,659,0
232.15,20,0,31.3,864,0
227.13,13,0,24.54,660,0
554.56,0,0,10.46,188,0
1434.19,8,0,48.2,992,0
366.58,18,0,52.66,406,0
279.19,19,0,25.93,893,0
2065.56,19,0,11.37,96,0
468.46,4,0,3.31,774,0
522.8,1,0,22.55,22,0
586.45,13,0,20.5,99,0
951.92,1,0,7.78,158,0
256.62,21,0,12.65,788,0
30.78,11,0,9.73,430,0
44.03,19,0,43.99,52,0
100.76,19,0,44.26,186,0
1127.16,3,0,15.81,150,0
1821.03,18,0,41.86,521,0
34.28,19,0,14.4,640,0
541.12,16,0,18.75,431,0
511.38,13,1,0.7,143,0
692.49,18,0,26.01,912,0
162.07,4,0,13.73,71,0
498.47,3,0,15.95,40,0
744.99,8,0,30.73,947,0
233.76,15,0,11.05,570,0
78.89,12,0,1.31,728,0
659.03,22,0,4.43,891,0
1432.09,1,0,57.82,700,0
692.81,20,0,20.46,393,0
111.47,9,0,14.25,597,0
205.23,12,0,13.3,532,0
599.32,22,0,34.41,406,0
1068.32,23,0,84.54,661,0
33.7,6,0,14.13,84,0
19.64,9,0,2.51,357,0
193.62,12,0,2.95,889,0
2038.15,16,0,11.85,72,0
1115.93,12,0,29.24,943,0
85.26,5,0,7.71,119,0
47.37,21,0,13.2,849,0
588.33,3,0,8.77,845,0
254.13,9,0,47.53,139,0
1050.64,9,0,4.9,276,0
86.16,13,1,31.69,706,0
421.92,14,0,13.99,811,0
2327.14,8,0,2.14,872,0
1715.01,8,0,27.1,212,0
3045.5,10,0,37.3,606,0
79.38,3,0,3.26,762,0
726.66,10,0,0.63,708,0
507.38,22,0,3.85,917,0
341.48,23,0,1.43,719,0
224.42,9,0,36.07,193,0
1405.36,10,1,39.74,892,0
1502.67,20,0,8.3,61,0
425.94,15,0,17.75,683,0
238.85,12,0,21.76,306,0
923.51,8,0,2.56,229,0
772.29,8,0,1.81,36,0
448.88,3,0,3.5,676,0
1099.27,15,0,32.29,184,0
1019.98,0,0,38.77,97,0
1838.46,11,2,4.02,965,0
1069.88,8,0,13.56,202,0
297.4,20,0,6.92,527,0
679.33,20,0,35.78,148,0
29.25,23,0,6.56,768,0
1397.04,4,0,36.93,299,0
307.03,9,0,9.17,865,0
216.59,20,0,28.91,628,0
329.16,19,0,5.89,104,0
363.86,0,0,42.34,940,0
1011.17,20,0,23.81,922,0
635.04,21,2,5.32,20,0
979.57,5,0,1.26,874,0
308.12,15,0,7.55,252,0
204.56,23,0,4.8,874,0
517.16,15,0,10.16,226,0
129.25,14,0,9.22,673,0
1064.09,15,0,16.24,376,0
391.65,23,0,2.88,55,0
221.52,17,0,4.53,502,0
175.78,12,0,57.57,379,0
342.51,0,0,5.63,614,0
1275.05,15,0,17.98,715,0
673.65,0,0,7.21,931,0
226.93,22,1,62.82,165,0
465.43,1,0,3.33,868,0
1107.12,22,0,31.0,757,0
634.42,11,0,4.89,504,0
1151.45,20,0,36.38,508,0
166.61,13,0,22.5,620,0
1718.71,1,0,21.38,484,0
226.6,8,0,1.94,628,0
90.29,8,0,20.41,519,0
3682.06,3,0,23.25,491,0
560.34,7,0,19.2,731,0
904.0,17,1,19.59,303,0
197.35,2,2,40.07,828,0
662.03,15,0,7.89,735,0
302.31,19,0,38.4,35,0
1255.46,19,0,4.54,59,0
487.62,3,0,1.31,244,0
262.5,15,0,17.5,753,0
152.86,11,0,16.58,115,0
412.19,13,0,7.18,665,0
230.97,7,0,23.83,582,0
2574.62,17,0,1.12,251,0
2537.39,10,0,55.19,592,0
886.91,15,0,57.94,96,0
826.61,6,0,12.18,223,0
269.85,9,0,9.05,444,0
754.19,17,2,1.45,566,0
335.47,17,0,19.73,554,0
974.12,19,0,10.9,860,0
286.88,21,0,21.68,938,0
327.65,5,0,2.31,837,0
596.73,23,0,3.17,784,0
351.74,2,0,19.7,45,0
384.56,14,0,34.11,617,0
606.54,10,0,6.98,204,0
1074.96,12,0,5.19,695,0
1444.25,2,0,41.32,117,0
1069.9,13,0,4.58,215,0
35.55,5,0,13.5,305,0
29.04,1,0,4.88,883,0
287.71,0,0,4.73,761,0
672.08,6,0,10.3,467,0
91.15,0,0,33.91,741,0
1376.9,15,0,2.2,859,0
580.79,21,0,8.91,290,0
58.72,13,0,3.01,283,0
126.29,3,0,16.19,811,0
219.54,17,0,1.89,136,0
1126.49,8,0,16.06,557,0
207.01,16,0,12.21,106,0
459.6,16,0,35.0,311,0
2678.45,13,0,1.35,55,0
1154.39,9,0,41.7,388,0
262.32,18,0,21.89,369,0
87.94,21,0,4.62,81,0
721.62,4,0,24.54,440,0
416.47,0,0,29.23,153,0
133.04,16,0,20.44,336,0
855.8,8,0,22.26,988,0
806.11,16,0,3.28,101,0
631.58,4,0,29.45,379,0
31.01,8,0,6.74,322,0
129.28,12,1,5.68,102,0
249.98,21,0,12.84,174,0
783.71,22,0,38.81,939,0
126.63,2,0,10.79,857,0
162.33,5,0,23.95,432,0
251.85,14,0,62.53,480,0
2692.8,1,0,32.18,607,0
494.65,19,0,3.08,700,0
954.07,9,0,19.83,366,0
1836.61,16,0,3.61,583,0
873.09,6,0,17.85,668,0
316.34,9,0,9.73,531,0
299.63,16,0,4.28,201,0
410.89,4,1,3.17,72,0
364.13,22,0,31.23,926,0
347.75,9,0,15.76,673,0
683.91,13,0,17.85,728,0
792.64,12,0,9.5,722,0
455.05,23,0,41.62,267,0
605.64,17,0,15.36,178,0
501.66,21,0,16.22,720,0
375.02,21,0,11.17,909,0
25.87,23,0,26.63,419,0
225.87,2,0,3.02,438,0
182.16,16,0,5.21,389,0
117.79,0,0,10.72,880,0
258.05,3,0,68.93,628,0
214.24,18,0,12.15,115,0
414.99,13,0,11.03,583,0
71.49,21,0,2.98,115,0
215.83,13,0,6.77,767,0
476.25,10,0,16.6,849,0
625.31,16,0,17.24,789,0
880.04,0,0,29.01,93,0
355.49,20,0,11.29,412,0
772.89,19,0,16.85,887,0
213.29,18,0,5.12,199,0
1732.18,0,0,35.3,84,0
338.67,3,0,2.42,249,0
241.14,8,0,9.53,839,0
239.58,14,0,18.16,110,0
854.06,23,0,8.57,57,0
272.95,14,0,31.82,878,0
710.26,2,0,43.74,778,0
298.08,14,0,40.62,186,0
399.57,15,0,2.75,972,0
58.24,22,0,24.64,286,0
619.08,2,0,38.43,839,0
655.41,6,0,6.43,908,0
88.94,23,0,21.24,653,0
64.37,11,0,76.48,368,0
106.08,13,0,2.69,971,0
459.4,16,0,11.09,386,0
154.86,3,0,11.81,831,0
466.13,1,0,2.99,408,0
371.54,11,0,22.17,106,0
269.78,22,0,96.85,298,0
426.39,5,0,6.1,477,0
443.91,14,0,8.33,443,0
499.84,9,0,3.17,249,0
30.03,2,0,13.02,420,0
204.94,7,0,17.21,889,0
59.72,7,0,9.29,988,0
328.94,10,0,0.73,55,0
157.67,17,0,1.54,397,0
608.57,18,0,3.58,642,0
656.82,4,0,5.27,994,0
574.47,1,0,14.63,478,0
505.08,20,0,6.25,818,0
125.31,15,0,3.49,426,0
1471.18,9,0,30.98,203,0
597.17,13,0,14.72,613,0
352.89,2,0,18.15,969,0
133.93,7,0,28.0,644,0
42.08,16,0,8.89,811,0
481.78,1,0,16.81,780,0
447.59,22,0,7.62,162,0
243.55,15,0,4.35,736,0
47.66,7,0,13.43,306,0
121.66,16,0,9.39,657,0
412.26,22,0,25.37,787,0
287.38,20,0,38.55,884,0
867.92,20,1,0.88,642,0
1224.4,16,1,32.18,953,0
548.56,15,0,23.17,665,0
139.35,12,0,6.14,105,0
473.2,11,0,18.05,251,0
121.0,0,0,1.11,708,0
358.5,16,0,48.19,728,0
1104.53,0,1,0.76,871,0
1361.55,16,0,5.38,693,0
438.84,10,0,3.79,45,0
1021.08,18,0,9.02,127,0
86.5,6,0,14.53,73,0
75.03,4,0,16.29,815,0
2213.74,15,0,2.18,327,0
902.2,8,0,16.07,102,0
137.31,13,0,1.73,360,0
215.05,23,0,5.17,473,0
451.88,4,0,23.72,175,0
163.64,11,0,27.34,168,0
187.07,19,0,0.96,121,0
20.82,21,0,1.42,402,0
549.26,14,0,22.62,507,0
1775.34,10,0,2.37,380,0
463.36,23,0,17.25,435,0
537.83,16,0,20.55,318,0
1234.48,19,0,1.13,460,0
637.3,14,0,24.37,34,0
246.51,1,0,18.32,332,0
824.32,5,0,17.02,843,0
141.78,18,0,15.7,230,0
219.94,7,0,40.52,806,0
1915.44,9,0,2.23,418,0
29.66,22,0,3.86,952,0
376.95,3,0,33.17,976,0
372.45,11,0,50.27,527,0
61.81,15,0,11.6,169,0
544.67,6,0,14.08,588,0
369.87,20,0,9.84,711,0
130.69,18,0,40.52,182,0
95.44,12,0,59.49,701,0
42.2,23,0,1.77,29,0
1530.05,16,0,43.52,249,0
822.09,18,0,17.51,273,0
830.24,9,0,10.23,489,0
379.68,0,0,34.07,891,0
64.46,3,0,14.25,490,0
248.02,18,0,29.64,427,0
943.04,4,0,19.99,976,0
174.15,1,1,17.14,470,0
462.66,8,0,30.44,287,0
218.13,20,0,2.4,32,0
395.26,14,0,8.31,360,0
361.13,21,0,6.26,612,0
40.56,18,0,4.77,61,0
269.98,1,0,4.87,56,0
682.57,23,0,40.9,236,0
417.73,14,0,3.27,419,0
63.83,23,1,17.31,861,0
148.8,20,0,47.93,582,0
2199.25,1,0,21.01,154,0
