monto,hora,intentos,distancia,antiguedad,es_fraude
74.6,2,0,4.35,75,0
672.89,22,0,43.13,497,0
548.99,23,0,13.45,791,0
35.44,17,1,11.16,755,0
512.39,12,0,7.82,739,0
314.18,3,0,1.65,777,0
43.85,13,0,22.6,656,0
287.05,10,0,38.03,553,0
122.53,18,1,19.04,155,0
32.63,17,0,31.64,621,0
519.36,6,2,26.28,71,0
12480.06,0,3,1794.62,0,1
396.22,4,0,12.18,71,0
16274.23,3,4,1688.8,4,1
932.6,15,0,19.77,891,0
500.16,5,0,12.18,199,0
69.79,18,0,11.46,746,0
156.16,11,0,36.97,37,0
27584.57,3,3,727.22,4,1
398.94,18,0,35.37,225,0
168.57,2,0,30.29,821,0
147.24,17,0,1.86,773,0
2052.07,0,0,8.16,529,0
20333.86,23,4,1115.79,3,1
860.76,15,0,20.3,585,0
1381.88,19,0,5.41,863,0
384.32,4,0,8.28,167,0
172.54,9,0,35.3,609,0
456.34,10,0,29.66,190,0
464.86,2,0,6.28,49,0
408.76,16,0,16.12,596,0
181.93,15,0,39.26,553,0
407.74,23,0,8.1,432,0
47.81,15,0,12.33,399,0
1506.89,21,0,16.96,211,0
142.44,14,0,39.6,134,0
370.69,19,0,29.36,222,0
1348.25,10,0,2.47,423,0
1073.28,13,1,2.05,957,0
714.19,2,0,5.9,296,0
111.62,13,1,10.44,711,0
468.51,4,0,28.81,109,0
1499.77,13,0,50.97,630,0
578.01,20,0,12.09,605,0
29.33,15,0,8.51,593,0
1654.88,8,0,22.88,178,0
312.78,15,0,9.58,184,0
411.25,15,0,46.34,924,0
509.81,13,0,13.1,580,0
241.91,14,0,26.31,556,0
1958.36,8,0,6.3,853,0
26.88,15,0,3.39,496,0
155.74,14,0,8.86,350,0
218.93,16,0,16.9,199,0
121.46,2,0,41.86,972,0
80.66,4,0,20.31,887,0
430.51,10,0,3.38,282,0
1624.93,15,0,6.35,858,0
669.12,12,0,26.13,447,0
658.33,17,0,49.48,760,0
116.78,13,0,22.01,458,0
437.41,4,0,34.51,230,0
421.34,6,0,4.72,658,0
13177.93,0,3,604.27,4,1
1122.23,16,0,57.75,425,0
7620.03,5,3,1140.13,3,1
237.57,22,0,1.85,761,0
24564.46,0,4,1290.19,0,1
552.54,6,0,11.24,496,0
182.23,4,0,108.41,492,0
351.19,9,0,12.56,54,0
158.22,19,0,73.87,128,0
1307.33,9,0,48.55,724,0
27.86,11,0,36.47,538,0
1200.98,15,0,9.72,827,0
136.4,16,0,10.61,463,0
109.52,13,0,24.27,233,0
81.36,0,1,1.76,444,0
20223.93,22,3,1582.04,4,1
263.48,17,0,16.11,270,0
7716.93,3,4,772.45,3,1
501.48,19,0,3.8,575,0
501.44,6,0,6.65,18,0
319.74,20,0,3.21,884,0
209.17,5,0,18.15,75,0
492.69,5,0,53.66,370,0
276.95,12,0,43.29,622,0
2047.72,2,0,10.18,622,0
12920.19,3,4,629.28,0,1
270.71,0,1,10.56,455,0
155.32,18,0,24.3,291,0
454.99,9,0,5.72,468,0
145.59,5,1,51.77,259,0
1490.61,14,0,7.6,938,0
91.96,17,0,5.76,82,0
395.85,12,0,18.06,620,0
135.19,11,0,16.74,394,0
196.11,15,0,44.06,930,0
254.8,5,0,25.13,563,0
13034.69,4,4,684.19,0,1
545.7,4,0,63.75,75,0
382.74,21,2,8.7,788,0
378.85,15,0,11.0,512,0
25745.86,3,4,570.69,2,1
430.07,4,0,68.2,337,0
10.17,1,0,74.41,899,0
118.38,14,0,8.85,876,0
32.84,13,0,7.9,260,0
126.52,8,0,101.32,525,0
867.17,1,0,3.34,326,0
13.84,2,0,25.26,820,0
99.25,15,0,13.32,253,0
44.96,15,0,28.75,319,0
874.23,3,0,18.56,234,0
25.57,18,0,1.72,156,0
676.48,6,0,52.07,713,0
12132.07,22,4,1612.13,5,1
219.15,17,0,37.78,769,0
21.8,9,0,35.35,46,0
78.36,9,1,12.44,567,0
593.2,2,1,6.93,730,0
42.63,14,0,67.87,784,0
1078.9,4,0,7.16,820,0
277.77,20,0,17.27,536,0
87.75,4,2,29.28,115,0
87.51,17,0,21.74,174,0
1519.07,14,0,24.43,537,0
208.21,18,0,7.79,588,0
329.27,15,0,17.82,300,0
400.63,16,0,22.8,44,0
329.34,9,0,4.45,818,0
421.05,2,0,127.12,103,0
327.02,19,1,6.74,423,0
143.33,16,0,48.31,706,0
363.33,3,0,16.39,271,0
1205.84,1,0,22.11,639,0
27781.82,4,4,729.13,2,1
292.42,6,0,11.99,369,0
310.61,16,0,12.76,989,0
335.72,5,0,77.37,647,0
229.0,21,1,4.41,196,0
427.04,17,0,4.3,937,0
189.9,5,0,31.09,231,0
19009.01,3,5,1373.71,1,1
283.42,8,0,6.21,260,0
299.57,7,0,8.14,86,0
963.34,12,2,7.63,997,0
993.49,16,0,39.78,706,0
27.85,21,0,4.04,563,0
165.98,1,0,23.23,590,0
223.72,8,0,92.99,494,0
2573.19,18,0,16.52,345,0
509.48,10,0,30.4,157,0
74.61,19,2,2.57,56,0
180.86,19,0,18.99,138,0
63.52,7,0,3.33,984,0
528.57,3,0,15.06,503,0
826.25,20,0,18.1,231,0
373.92,21,0,62.18,744,0
27672.31,3,5,1716.2,1,1
1679.33,3,0,7.58,84,0
182.27,3,0,27.52,600,0
26572.74,0,3,1463.22,4,1
401.07,21,0,4.72,577,0
596.41,21,0,27.37,608,0
36.51,21,0,8.85,694,0
20.23,18,0,21.07,686,0
1295.08,16,0,11.68,561,0
1569.65,20,0,42.72,648,0
250.25,23,0,54.83,333,0
789.96,1,0,15.82,281,0
107.13,12,0,48.64,483,0
605.15,5,0,21.81,575,0
1947.2,10,0,1.35,518,0
859.35,14,0,38.26,763,0
27682.65,3,4,805.78,2,1
22169.15,22,5,1522.43,4,1
253.76,22,0,43.85,421,0
13044.67,23,5,989.72,4,1
806.27,6,0,1.74,383,0
18133.1,5,3,915.17,1,1
662.89,17,0,61.17,424,0
1217.75,3,0,82.3,235,0
143.63,22,0,40.92,163,0
1396.03,1,0,17.33,498,0
1322.87,8,0,8.2,80,0
225.34,20,0,4.66,335,0
495.29,23,0,9.46,863,0
323.81,12,0,17.53,909,0
280.27,16,0,1.19,991,0
294.56,11,0,11.44,120,0
224.87,21,0,35.87,44,0
984.39,17,0,10.9,367,0
1038.07,15,0,2.17,995,0
210.37,18,0,11.9,680,0
250.82,0,0,50.34,80,0
28774.56,1,4,1359.79,5,1
81.56,23,0,5.6,538,0
150.66,10,0,1.35,29,0
9282.59,5,3,1160.3,4,1
276.41,21,1,7.61,782,0
33.29,21,0,1.2,258,0
312.42,10,0,16.06,91,0
121.1,23,0,4.29,669,0
537.8,17,0,17.6,371,0
535.54,6,0,27.08,951,0
699.71,5,0,11.57,164,0
18513.47,0,4,831.1,2,1
395.23,0,0,7.87,861,0
915.15,12,0,8.15,984,0
604.68,6,1,5.97,691,0
261.14,19,0,42.42,451,0
58.91,12,0,12.87,66,0
1195.8,10,0,4.44,285,0
358.74,4,0,90.35,368,0
525.9,9,0,23.41,586,0
773.15,7,0,24.9,476,0
978.13,7,0,4.71,865,0
857.63,13,0,17.76,620,0
741.59,5,0,4.95,465,0
441.68,18,0,16.65,232,0
228.46,5,0,12.3,536,0
248.81,17,0,15.06,898,0
189.95,20,0,61.72,998,0
13592.01,0,4,1092.26,2,1
569.07,7,0,44.51,800,0
17302.96,5,3,1083.49,4,1
1189.8,19,1,17.99,928,0
8795.11,0,4,1104.5,1,1
328.41,2,0,7.01,724,0
28190.42,5,3,578.48,4,1
13694.1,3,5,1051.1,2,1
509.75,11,0,57.81,126,0
29070.7,22,3,1414.88,2,1
97.75,16,0,1.35,965,0
251.15,18,0,11.05,779,0
309.48,23,0,22.08,908,0
384.04,9,0,14.51,823,0
380.91,6,0,4.38,947,0
1257.24,14,0,21.42,727,0
6061.29,3,4,709.13,4,1
730.22,9,0,47.64,572,0
679.68,10,0,114.23,912,0
29923.56,23,4,1925.1,1,1
23867.72,22,3,1970.83,5,1
23385.22,22,3,1238.77,5,1
893.62,6,0,35.06,463,0
8321.05,5,5,833.42,5,1
500.94,20,0,33.72,611,0
539.78,15,0,10.64,251,0
503.02,20,0,11.32,589,0
124.65,21,1,5.84,841,0
508.36,6,2,5.49,437,0
1107.62,23,0,6.28,818,0
158.67,15,0,8.83,168,0
569.97,20,0,12.0,346,0
225.24,13,0,14.54,95,0
1004.14,3,0,4.15,991,0
234.13,9,0,11.07,818,0
787.64,0,0,9.57,893,0
638.47,22,0,13.94,935,0
354.93,21,1,9.88,627,0
12081.09,0,5,1905.64,4,1
357.95,20,0,15.33,280,0
589.84,10,0,1.5,185,0
733.14,17,0,21.62,697,0
379.81,1,0,47.22,165,0
325.81,11,0,8.44,28,0
779.06,11,0,12.01,628,0
1579.04,15,0,11.05,431,0
411.02,19,0,2.76,139,0
149.7,10,0,27.14,444,0
348.06,1,0,3.69,810,0
106.38,7,0,4.25,166,0
338.46,21,0,7.86,551,0
38.57,8,0,5.67,33,0
49.66,21,0,18.61,926,0
17549.84,4,5,925.37,3,1
21571.03,5,5,1882.87,2,1
162.21,5,0,24.56,89,0
198.56,17,0,20.7,202,0
675.07,4,0,13.95,522,0
788.86,21,0,24.86,698,0
157.4,21,0,50.77,507,0
24669.36,1,5,1669.31,1,1
18404.6,2,3,1663.89,5,1
133.11,10,0,1.06,27,0
801.55,20,0,6.71,257,0
117.36,9,0,4.34,758,0
288.65,15,0,26.9,125,0
42.14,7,0,12.57,612,0
823.72,15,0,32.0,504,0
722.92,17,0,5.59,633,0
533.11,9,1,78.03,265,0
532.23,9,0,67.31,647,0
15322.49,22,3,517.7,2,1
235.75,13,0,10.01,663,0
407.81,16,1,18.52,450,0
49.11,23,0,9.19,171,0
174.98,6,0,8.43,132,0
399.1,10,0,22.08,572,0
1081.11,12,0,9.38,273,0
23358.96,1,4,1490.85,4,1
901.63,4,0,21.86,353,0
13969.81,23,5,1707.92,5,1
62.55,11,0,3.57,918,0
289.93,15,0,1.64,66,0
45.08,14,0,18.04,525,0
1034.75,8,0,18.95,371,0
123.0,8,0,48.35,378,0
1177.13,9,0,21.07,997,0
742.6,7,0,16.11,351,0
27529.38,0,4,1518.11,0,1
25965.92,0,4,1827.89,2,1
6824.71,2,5,855.41,0,1
197.05,1,0,44.5,582,0
848.73,22,0,22.99,165,0
166.41,11,0,39.35,497,0
1385.93,14,0,6.87,154,0
2209.72,10,0,18.88,913,0
169.58,1,0,42.09,853,0
140.74,4,0,39.15,45,0
896.17,19,0,18.56,368,0
14689.34,5,3,1780.14,4,1
238.87,10,0,9.8,871,0
162.69,12,0,2.28,35,0
869.31,11,0,47.64,494,0
10791.83,23,4,1181.14,1,1
1101.09,4,1,35.59,126,0
801.59,22,0,26.97,152,0
364.49,7,0,7.22,130,0
102.27,5,0,8.56,306,0
689.31,22,0,13.08,380,0
118.16,1,0,15.48,469,0
1812.51,13,0,14.05,999,0
738.82,22,0,57.08,247,0
1656.22,22,1,2.74,611,0
23150.0,3,5,836.51,1,1
98.82,6,0,2.65,659,0
478.09,14,0,22.68,69,0
195.29,23,0,20.44,877,0
330.69,20,0,3.29,912,0
1395.01,8,0,47.78,833,0
201.99,15,0,9.77,200,0
129.88,15,0,1.15,424,0
105.25,12,0,69.3,725,0
1058.93,19,0,2.95,170,0
944.24,15,0,22.65,450,0
11104.28,23,5,1260.53,5,1
1109.45,22,0,41.16,45,0
380.39,1,1,26.12,199,0
287.12,0,1,15.35,268,0
1744.35,15,0,28.53,133,0
672.14,21,0,29.3,878,0
21.01,21,0,19.44,195,0
25263.13,4,5,919.8,1,1
910.71,10,0,1.44,324,0
65.59,7,0,43.49,375,0
366.44,6,0,29.55,772,0
54.3,18,0,2.91,700,0
383.47,11,0,4.51,44,0
123.95,8,0,12.41,331,0
326.87,9,0,2.61,134,0
455.77,11,0,34.47,237,0
441.22,13,0,1.01,354,0
32.96,2,0,6.4,147,0
870.9,2,0,50.58,926,0
7578.43,1,3,1390.59,5,1
574.41,3,0,16.07,91,0
7068.45,4,5,1939.62,0,1
389.45,22,0,21.72,961,0
213.23,1,0,1.79,123,0
510.8,10,0,20.1,876,0
658.27,18,0,2.9,744,0
695.12,18,0,9.95,697,0
536.3,19,0,4.42,168,0
402.33,2,0,28.79,683,0
103.06,0,0,32.1,897,0
89.72,10,0,17.58,94,0
745.18,23,0,10.38,382,0
29717.93,0,4,481.33,1,1
818.31,4,0,48.35,820,0
463.74,5,1,4.14,425,0
670.13,16,0,1.74,812,0
362.37,19,2,19.89,693,0
238.26,12,0,20.09,765,0
109.57,16,0,21.1,161,0
1686.18,23,1,23.02,366,0
230.47,4,0,12.15,367,0
1658.15,6,0,1.08,347,0
839.0,18,0,29.69,654,0
17507.92,2,4,1488.39,5,1
10.63,2,0,5.38,960,0
10.43,18,0,2.44,255,0
227.31,6,0,3.5,30,0
64.46,19,0,32.26,896,0
11020.37,1,3,1275.67,3,1
61.69,6,0,20.26,271,0
684.53,0,0,4.11,730,0
6399.35,22,5,781.48,1,1
81.07,3,0,6.46,69,0
25.6,16,0,37.81,662,0
1791.57,2,0,60.72,973,0
382.79,4,0,34.29,411,0
662.28,14,0,1.32,539,0
11179.47,22,5,1291.21,1,1
7894.73,4,4,900.04,5,1
265.64,2,0,1.2,563,0
348.16,1,0,12.99,436,0
288.11,6,0,27.39,707,0
6553.27,23,4,1695.81,1,1
338.98,14,0,28.86,857,0
544.68,14,0,2.34,548,0
202.25,23,0,18.67,322,0
380.32,9,0,2.67,574,0
372.56,14,1,26.11,791,0
248.74,23,0,7.2,354,0
205.9,21,0,12.36,277,0
644.16,7,0,34.19,160,0
324.25,19,0,19.79,354,0
28.74,9,0,28.98,704,0
17452.26,3,5,1561.07,3,1
894.29,10,0,32.78,473,0
1112.39,5,0,19.1,570,0
536.56,1,0,26.84,615,0
449.52,6,0,11.26,664,0
17.36,10,0,30.43,476,0
25301.61,5,3,831.42,2,1
167.16,9,0,9.57,883,0
1187.64,11,0,28.67,399,0
151.11,13,0,24.65,851,0
11143.87,1,3,1454.58,3,1
297.97,2,0,3.44,316,0
109.82,4,0,13.36,27,0
259.76,4,0,33.73,95,0
31.87,9,0,51.04,824,0
85.28,2,1,26.97,575,0
6723.45,4,4,797.78,1,1
206.2,3,0,7.26,304,0
219.3,21,0,68.45,542,0
85.61,22,0,5.99,56,0
9486.63,4,3,749.08,3,1
333.12,16,0,29.02,988,0
29.71,3,0,11.49,356,0
86.2,16,0,4.51,756,0
462.03,22,0,24.24,65,0
755.21,2,0,11.56,190,0
149.74,4,0,10.81,133,0
7837.65,5,5,1248.66,4,1
226.51,3,0,2.35,154,0
1870.48,0,0,15.05,400,0
23.35,11,0,29.3,565,0
2756.71,13,2,6.87,468,0
270.58,18,0,64.04,38,0
392.58,23,0,14.06,869,0
140.51,17,0,24.18,933,0
203.7,0,0,1.13,98,0
399.15,7,0,16.65,911,0
1475.27,20,0,10.83,842,0
358.43,15,0,3.9,777,0
480.11,10,1,8.88,508,0
238.73,23,0,13.89,635,0
378.92,2,0,9.93,451,0
456.0,20,0,20.16,413,0
612.04,1,0,112.84,272,0
312.64,21,0,2.86,834,0
54.8,7,1,2.12,529,0
249.25,0,0,14.06,684,0
25675.04,0,4,1759.59,5,1
110.88,6,0,15.09,570,0
337.75,15,0,4.02,262,0
507.38,4,0,23.16,704,0
271.23,10,0,54.95,576,0
259.9,13,0,11.55,304,0
603.84,9,0,27.3,105,0
1086.73,17,0,25.92,586,0
325.72,16,0,11.45,758,0
84.47,0,1,8.0,979,0
375.58,12,0,18.47,174,0
16937.12,1,3,512.18,0,1
982.4,4,0,23.55,365,0
259.95,12,1,6.8,808,0
30.93,7,0,65.47,479,0
22909.89,1,3,1908.23,2,1
663.75,15,0,1.83,529,0
776.15,17,0,46.55,407,0
445.28,19,0,2.63,672,0
24.06,9,0,70.44,93,0
357.74,2,0,39.36,157,0
203.58,12,0,4.57,149,0
235.03,21,0,6.77,58,0
140.24,8,0,37.73,490,0
110.84,15,0,34.64,200,0
208.2,7,0,15.15,584,0
150.6,0,0,11.95,923,0
510.62,7,0,14.66,984,0
637.93,2,0,6.4,617,0
28816.37,23,4,452.66,1,1
1356.06,4,2,14.24,638,0
612.99,11,0,21.11,307,0
102.56,5,0,9.04,451,0
16936.95,1,5,426.09,1,1
35.17,13,0,7.53,489,0
90.66,13,0,64.54,58,0
33.53,15,0,33.7,725,0
146.39,5,0,5.28,904,0
2248.65,5,0,2.69,352,0
121.09,2,0,73.47,335,0
107.89,20,0,16.06,731,0
24288.88,23,3,1268.69,0,1
633.08,0,0,10.6,163,0
583.56,2,0,14.3,273,0
363.63,10,0,9.65,893,0
457.25,19,1,25.01,255,0
616.25,12,0,7.79,43,0
1062.35,5,0,19.36,245,0
1539.36,16,0,42.55,26,0
18374.25,3,4,1037.52,4,1
16016.2,23,5,1577.18,5,1
471.11,12,0,4.03,461,0
149.38,2,0,7.82,210,0
13079.1,4,3,1809.06,1,1
59.96,15,0,5.13,693,0
9165.95,4,5,1222.78,5,1
87.89,10,0,14.09,189,0
49.09,14,0,9.4,138,0
578.85,7,0,33.43,962,0
274.58,17,0,38.3,863,0
1178.57,21,2,7.12,502,0
167.46,11,0,7.96,979,0
191.49,6,0,9.02,279,0
241.93,12,0,4.57,496,0
683.64,18,0,19.09,106,0
24721.77,23,4,1922.45,5,1
856.75,20,0,12.56,888,0
112.35,20,0,33.99,532,0
16.61,17,0,16.09,137,0
428.9,2,0,6.38,196,0
23403.25,23,5,678.08,0,1
172.6,13,0,10.96,228,0
78.25,18,0,12.89,707,0
1257.73,10,0,72.14,184,0
508.66,13,0,22.29,584,0
126.78,9,0,23.26,516,0
27101.98,23,3,503.03,4,1
272.34,14,0,13.76,586,0
536.87,8,0,6.36,638,0
411.04,22,0,26.05,644,0
1186.83,6,0,22.19,374,0
689.88,7,0,51.48,921,0
143.2,22,0,5.94,926,0
638.13,17,0,18.02,964,0
218.83,23,0,13.76,274,0
502.09,16,0,28.44,770,0
326.04,6,0,2.89,590,0
397.83,13,0,11.44,194,0
1431.32,22,0,7.92,763,0
10383.98,2,4,530.61,4,1
520.4,9,0,1.92,695,0
333.72,9,0,27.3,177,0
116.92,8,0,4.39,246,0
182.11,23,0,51.9,633,0
99.05,5,0,30.88,165,0
742.48,23,0,57.7,373,0
1431.96,14,0,3.22,176,0
511.68,14,0,2.17,778,0
639.93,23,0,13.87,137,0
263.49,21,1,3.57,851,0
102.32,6,0,6.54,163,0
66.23,11,0,12.1,409,0
12462.25,2,5,1905.53,0,1
755.51,2,0,31.46,517,0
531.79,14,0,3.87,662,0
374.03,1,0,37.74,143,0
22201.32,23,5,1536.06,5,1
1066.11,16,0,20.25,180,0
717.68,18,0,11.45,927,0
2370.19,0,0,29.62,239,0
849.0,3,0,44.24,639,0
203.02,19,1,2.59,613,0
25.83,14,0,12.38,127,0
348.41,3,0,37.96,616,0
1542.24,20,0,1.73,221,0
7546.5,22,5,1262.54,0,1
111.06,7,0,13.39,166,0
545.08,19,0,14.05,937,0
12.19,4,0,1.67,125,0
465.38,2,0,16.76,130,0
22718.55,22,3,779.67,4,1
598.88,1,0,15.27,653,0
329.24,22,0,69.59,979,0
1344.94,9,0,14.65,89,0
2352.22,2,0,1.49,108,0
1054.3,6,0,9.0,295,0
333.11,1,0,7.37,665,0
570.88,6,0,18.28,281,0
630.45,3,0,25.11,967,0
459.0,19,1,13.52,914,0
17816.83,5,4,723.05,1,1
232.27,18,0,38.23,374,0
54.35,3,0,1.62,900,0
1220.59,20,0,35.66,69,0
924.64,19,0,44.98,107,0
417.41,22,0,2.72,447,0
117.28,17,2,18.6,99,0
678.0,20,0,21.98,399,0
1927.84,21,1,41.63,284,0
1165.28,7,0,19.7,691,0
28709.59,4,3,999.28,4,1
325.35,8,0,35.91,337,0
1222.99,0,0,10.32,334,0
827.19,20,0,3.73,667,0
2239.1,8,0,1.72,371,0
190.77,18,0,2.59,833,0
630.88,3,0,10.55,802,0
204.65,7,0,5.29,511,0
362.68,1,0,15.67,288,0
318.74,5,0,40.08,557,0
855.37,23,1,29.81,800,0
29518.04,22,3,711.69,4,1
324.95,17,0,32.03,49,0
274.08,0,0,4.22,823,0
1046.82,11,1,84.39,561,0
218.93,7,0,36.94,923,0
37.21,8,0,8.92,80,0
83.96,15,0,48.68,716,0
101.02,20,0,26.03,191,0
1067.69,12,0,23.23,939,0
686.31,6,0,23.93,111,0
1669.06,12,0,5.53,150,0
86.2,16,0,24.42,780,0
1076.55,5,0,32.64,501,0
549.68,5,0,51.37,233,0
6911.57,0,5,857.74,4,1
7576.57,2,5,603.91,3,1
565.25,0,0,73.72,921,0
421.22,22,0,23.21,161,0
79.39,3,0,22.51,121,0
7063.44,2,3,1315.0,3,1
10663.7,0,3,743.29,1,1
561.75,17,0,24.33,91,0
19.9,5,0,3.09,884,0
88.73,18,0,36.64,739,0
265.3,12,0,30.74,645,0
225.09,15,0,28.03,165,0
22560.48,2,3,879.52,0,1
1074.36,1,0,18.96,983,0
113.88,12,0,7.86,149,0
23884.78,23,5,503.18,2,1
128.88,8,1,26.66,921,0
321.25,22,0,40.67,680,0
192.97,8,0,17.42,491,0
189.48,4,0,32.01,846,0
77.22,1,0,21.59,547,0
104.61,5,0,31.49,761,0
41.45,2,0,9.5,124,0
683.09,9,1,7.13,707,0
39.26,1,0,17.06,603,0
869.72,12,0,3.82,31,0
413.04,23,0,36.98,300,0
52.68,16,1,4.2,673,0
410.96,1,0,4.74,532,0
149.03,1,0,26.99,228,0
681.81,1,0,40.19,835,0
67.85,11,0,2.15,487,0
720.68,5,0,6.92,891,0
146.58,16,0,44.7,878,0
10123.59,3,3,1452.56,3,1
408.34,5,0,10.83,589,0
186.87,22,0,10.7,964,0
704.81,23,0,34.23,279,0
361.76,8,0,8.15,185,0
1576.36,2,0,6.92,97,0
749.7,12,0,24.23,810,0
88.11,12,0,3.74,779,0
565.39,19,0,19.76,839,0
102.53,13,0,26.16,92,0
925.85,23,0,21.2,829,0
1471.21,8,0,54.56,637,0
20135.34,22,5,1438.12,3,1
373.87,5,1,16.29,67,0
15.24,3,0,27.65,73,0
196.98,0,1,6.07,30,0
53.58,21,0,10.41,898,0
591.86,1,0,32.98,17,0
99.3,16,0,2.14,930,0
533.62,12,0,9.49,126,0
982.41,1,1,60.9,914,0
303.6,16,0,5.9,132,0
103.64,5,0,25.53,891,0
20337.57,23,5,1847.05,2,1
466.28,19,0,3.86,768,0
802.2,10,0,30.02,128,0
62.86,15,0,19.67,906,0
935.45,21,0,5.05,112,0
148.56,8,0,47.13,37,0
301.72,20,0,1.65,596,0
419.36,4,0,28.85,291,0
112.37,22,0,60.56,64,0
355.97,19,0,20.2,470,0
163.94,15,0,17.8,18,0
12844.7,1,3,1614.49,2,1
469.04,8,0,48.15,797,0
1824.72,10,0,19.72,607,0
325.73,6,2,43.72,803,0
800.08,13,0,5.09,955,0
77.74,23,0,43.79,302,0
558.6,3,0,15.55,965,0
43.63,7,0,3.78,982,0
287.26,6,0,27.43,629,0
992.0,22,0,16.89,92,0
96.01,12,0,14.87,829,0
1165.22,10,0,12.11,740,0
296.2,7,0,9.4,239,0
951.73,21,0,63.24,295,0
849.79,18,0,5.24,774,0
12.33,14,0,6.0,877,0
269.19,20,0,15.31,858,0
862.61,7,0,8.58,837,0
1660.55,1,0,25.58,202,0
576.88,6,0,1.97,499,0
35.74,6,0,27.24,492,0
346.87,2,0,17.27,332,0
456.06,10,1,31.3,926,0
23772.5,3,3,1210.51,2,1
26068.63,3,3,1443.61,2,1
91.24,13,0,26.81,228,0
172.79,8,0,20.91,283,0
199.02,4,0,8.0,578,0
893.25,21,0,7.24,502,0
22044.32,3,5,702.29,3,1
2623.4,14,0,32.57,337,0
206.69,7,0,1.23,817,0
12696.48,22,3,930.08,1,1
64.02,3,0,14.79,934,0
907.9,6,0,18.7,409,0
28150.27,1,5,1367.3,1,1
157.62,20,0,2.97,632,0
401.7,1,0,20.56,364,0
341.21,11,0,3.34,22,0
92.87,14,0,38.76,820,0
687.14,13,0,8.42,860,0
503.65,13,0,15.33,856,0
25282.17,23,5,1010.3,3,1
1232.23,17,0,15.16,277,0
854.25,21,0,27.32,817,0
783.39,18,0,29.47,989,0
94.18,6,0,58.43,738,0
28.32,10,0,8.95,408,0
3047.76,2,0,40.43,519,0
2380.29,11,0,7.54,148,0
74.22,6,1,24.02,827,0
681.49,0,0,20.25,829,0
1715.45,2,0,26.77,715,0
170.13,22,0,16.99,205,0
10.0,14,0,13.48,559,0
217.97,3,0,7.0,144,0
694.44,13,0,39.25,495,0
33.08,10,0,34.93,375,0
47.05,2,0,25.06,969,0
235.69,4,0,25.99,627,0
90.46,13,0,51.96,973,0
303.49,7,2,33.85,473,0
906.42,5,0,2.98,951,0
150.38,6,0,20.51,992,0
1326.77,3,0,13.11,990,0
522.14,4,0,15.0,493,0
1318.03,16,2,1.52,97,0
1222.96,4,0,13.53,312,0
35.97,0,1,19.96,306,0
748.81,5,0,30.56,43,0
451.87,21,0,27.81,987,0
291.91,21,0,60.75,331,0
501.6,20,0,5.41,239,0
461.72,15,0,17.96,348,0
52.51,23,0,41.18,706,0
25731.48,22,3,707.97,0,1
24.64,9,0,35.11,214,0
28437.51,2,4,1093.41,1,1
1083.94,23,0,69.71,632,0
327.64,17,0,45.16,528,0
157.36,9,0,36.53,412,0
7939.42,5,5,1709.18,2,1
158.09,21,0,1.77,922,0
1615.69,6,0,43.76,708,0
54.67,21,0,52.98,922,0
1548.54,7,0,13.2,466,0
575.55,13,0,36.3,765,0
44.4,8,0,16.33,145,0
652.81,20,0,48.32,15,0
659.46,15,1,6.74,270,0
751.26,13,0,17.59,759,0
14.61,18,0,47.19,610,0
588.67,7,0,23.49,824,0
16835.01,0,5,453.41,2,1
1876.84,1,1,16.45,835,0
442.99,1,0,28.39,166,0
438.15,3,0,2.96,225,0
411.23,22,0,25.01,586,0
345.69,12,0,3.22,30,0
558.7,5,0,1.1,229,0
1189.08,17,0,30.58,860,0
225.52,13,0,7.24,36,0
192.72,14,0,15.42,447,0
188.79,3,0,12.3,458,0
70.38,22,0,14.52,480,0
28124.79,4,3,422.37,2,1
1493.89,3,0,6.67,693,0
322.83,21,0,27.73,756,0
602.52,18,0,34.53,662,0
55.28,18,0,2.41,233,0
688.76,5,0,9.73,984,0
714.04,17,0,20.19,691,0
12.14,12,0,25.69,255,0
725.59,5,0,38.52,577,0
306.65,13,0,13.19,575,0
1434.92,18,0,21.42,633,0
444.96,22,0,13.4,349,0
1141.68,21,0,3.89,405,0
851.62,17,0,9.41,102,0
86.02,20,0,11.62,477,0
271.06,13,0,16.37,98,0
2245.17,7,0,24.11,361,0
167.93,21,0,25.97,972,0
563.53,10,0,3.63,713,0
151.82,3,0,40.37,304,0
1692.59,6,0,10.87,256,0
6543.97,4,4,1696.62,4,1
40.89,11,0,38.59,348,0
254.33,9,0,2.77,137,0
723.66,7,0,23.93,341,0
48.41,4,0,20.89,914,0
50.29,4,2,2.33,41,0
11521.74,2,4,661.68,4,1
27991.56,5,4,1978.03,2,1
124.51,19,0,7.11,716,0
28356.76,2,5,1599.07,4,1
15615.72,3,3,1305.29,3,1
137.12,23,0,9.02,769,0
158.0,11,0,3.95,444,0
1472.33,20,0,8.64,549,0
685.63,17,2,1.8,335,0
569.9,16,0,6.1,426,0
507.2,14,0,12.88,596,0
29271.88,5,5,1224.75,3,1
274.27,2,0,25.25,150,0
217.89,15,0,21.68,894,0
1565.71,16,0,39.32,769,0
9963.36,2,4,1141.77,5,1
28172.32,4,3,1528.12,5,1
796.28,22,0,2.42,831,0
84.22,9,0,7.73,634,0
551.39,11,1,8.99,90,0
1298.21,21,0,53.09,514,0
317.73,19,1,12.09,692,0
